日期,黄金ETF_open,黄金ETF_close,纳指ETF_open,纳指ETF_close,创业板ETF_open,创业板ETF_close,黄金ETF_high,黄金ETF_low,黄金ETF_volume,黄金ETF_amount,黄金ETF_source,纳指ETF_high,纳指ETF_low,纳指ETF_volume,纳指ETF_amount,纳指ETF_source,创业板ETF_high,创业板ETF_low,创业板ETF_volume,创业板ETF_amount,创业板ETF_source
2021-10-25,3.606,3.608,1.005,1.0246,3.182,3.249,3.608,3.606,0,0,Excel导入缓存,1.0246,1.005,0,0,Excel导入缓存,3.249,3.182,0,0,Excel导入缓存
2021-11-01,3.594,3.624,1.0386,1.076,3.245,3.248,3.624,3.594,0,0,Excel导入缓存,1.076,1.0386,0,0,Excel导入缓存,3.248,3.245,0,0,Excel导入缓存
2021-11-08,3.673,3.722,1.0754,1.054,3.24,3.324,3.722,3.673,0,0,Excel导入缓存,1.0754,1.054,0,0,Excel导入缓存,3.324,3.24,0,0,Excel导入缓存
2021-11-15,3.729,3.729,1.065,1.087,3.324,3.313,3.729,3.729,0,0,Excel导入缓存,1.087,1.065,0,0,Excel导入缓存,3.324,3.313,0,0,Excel导入缓存
2021-11-22,3.706,3.629,1.0904,1.068,3.322,3.364,3.706,3.629,0,0,Excel导入缓存,1.0904,1.068,0,0,Excel导入缓存,3.364,3.322,0,0,Excel导入缓存
2021-11-29,3.618,3.567,1.0576,1.0452,3.345,3.37,3.618,3.567,0,0,Excel导入缓存,1.0576,1.0452,0,0,Excel导入缓存,3.37,3.345,0,0,Excel导入缓存
2021-12-06,3.586,3.565,1.028,1.056,3.354,3.37,3.586,3.565,0,0,Excel导入缓存,1.056,1.028,0,0,Excel导入缓存,3.37,3.354,0,0,Excel导入缓存
2021-12-13,3.586,3.628,1.0694,1.038,3.362,3.328,3.628,3.586,0,0,Excel导入缓存,1.0694,1.038,0,0,Excel导入缓存,3.362,3.328,0,0,Excel导入缓存
2021-12-20,3.623,3.633,1.024,1.0612,3.322,3.196,3.633,3.623,0,0,Excel导入缓存,1.0612,1.024,0,0,Excel导入缓存,3.322,3.196,0,0,Excel导入缓存
2021-12-27,3.636,3.64,1.0652,1.0728,3.183,3.218,3.64,3.636,0,0,Excel导入缓存,1.0728,1.0652,0,0,Excel导入缓存,3.218,3.183,0,0,Excel导入缓存
2022-01-04,3.618,3.594,1.0796,1.0378,3.236,3.003,3.618,3.594,0,0,Excel导入缓存,1.0796,1.0378,0,0,Excel导入缓存,3.236,3.003,0,0,Excel导入缓存
2022-01-10,3.6,3.65,1.022,1.015,3.0,3.015,3.65,3.6,0,0,Excel导入缓存,1.022,1.015,0,0,Excel导入缓存,3.015,3.0,0,0,Excel导入缓存
2022-01-17,3.635,3.672,1.015,0.96,3.0,2.941,3.672,3.635,0,0,Excel导入缓存,1.015,0.96,0,0,Excel导入缓存,3.0,2.941,0,0,Excel导入缓存
2022-01-24,3.66,3.594,0.948,0.919,2.929,2.819,3.66,3.594,0,0,Excel导入缓存,0.948,0.919,0,0,Excel导入缓存,2.929,2.819,0,0,Excel导入缓存
2022-02-07,3.62,3.645,0.948,0.952,2.87,2.66,3.645,3.62,0,0,Excel导入缓存,0.952,0.948,0,0,Excel导入缓存,2.87,2.66,0,0,Excel导入缓存
2022-02-14,3.714,3.76,0.931,0.932,2.648,2.739,3.76,3.714,0,0,Excel导入缓存,0.932,0.931,0,0,Excel导入缓存,2.739,2.648,0,0,Excel导入缓存
2022-02-21,3.763,3.808,0.92,0.894,2.739,2.763,3.808,3.763,0,0,Excel导入缓存,0.92,0.894,0,0,Excel导入缓存,2.763,2.739,0,0,Excel导入缓存
2022-02-28,3.798,3.841,0.9,0.902,2.763,2.662,3.841,3.798,0,0,Excel导入缓存,0.902,0.9,0,0,Excel导入缓存,2.763,2.662,0,0,Excel导入缓存
2022-03-07,3.937,3.937,0.88,0.879,2.641,2.583,3.937,3.937,0,0,Excel导入缓存,0.88,0.879,0,0,Excel导入缓存,2.641,2.583,0,0,Excel导入缓存
2022-03-14,3.921,3.851,0.868,0.91,2.547,2.635,3.921,3.851,0,0,Excel导入缓存,0.91,0.868,0,0,Excel导入缓存,2.635,2.547,0,0,Excel导入缓存
2022-03-21,3.839,3.907,0.931,0.962,2.639,2.565,3.907,3.839,0,0,Excel导入缓存,0.962,0.931,0,0,Excel导入缓存,2.639,2.565,0,0,Excel导入缓存
2022-03-28,3.906,3.853,0.959,0.972,2.54,2.58,3.906,3.853,0,0,Excel导入缓存,0.972,0.959,0,0,Excel导入缓存,2.58,2.54,0,0,Excel导入缓存
2022-04-06,3.842,3.852,0.964,0.953,2.566,2.491,3.852,3.842,0,0,Excel导入缓存,0.964,0.953,0,0,Excel导入缓存,2.566,2.491,0,0,Excel导入缓存
2022-04-11,3.885,3.946,0.934,0.905,2.46,2.385,3.946,3.885,0,0,Excel导入缓存,0.934,0.905,0,0,Excel导入缓存,2.46,2.385,0,0,Excel导入缓存
2022-04-18,3.963,3.951,0.898,0.911,2.361,2.225,3.963,3.951,0,0,Excel导入缓存,0.911,0.898,0,0,Excel导入缓存,2.361,2.225,0,0,Excel导入缓存
2022-04-25,3.924,3.942,0.885,0.905,2.177,2.244,3.942,3.924,0,0,Excel导入缓存,0.905,0.885,0,0,Excel导入缓存,2.244,2.177,0,0,Excel导入缓存
2022-05-05,3.926,3.922,0.915,0.879,2.2,2.177,3.926,3.922,0,0,Excel导入缓存,0.915,0.879,0,0,Excel导入缓存,2.2,2.177,0,0,Excel导入缓存
2022-05-09,3.942,3.888,0.868,0.845,2.165,2.285,3.942,3.888,0,0,Excel导入缓存,0.868,0.845,0,0,Excel导入缓存,2.285,2.165,0,0,Excel导入缓存
2022-05-16,3.877,3.873,0.864,0.833,2.295,2.347,3.877,3.873,0,0,Excel导入缓存,0.864,0.833,0,0,Excel导入缓存,2.347,2.295,0,0,Excel导入缓存
2022-05-23,3.875,3.917,0.832,0.848,2.347,2.251,3.917,3.875,0,0,Excel导入缓存,0.848,0.832,0,0,Excel导入缓存,2.347,2.251,0,0,Excel导入缓存
2022-05-30,3.893,3.876,0.878,0.86,2.262,2.386,3.893,3.876,0,0,Excel导入缓存,0.878,0.86,0,0,Excel导入缓存,2.386,2.262,0,0,Excel导入缓存
2022-06-06,3.867,3.866,0.858,0.847,2.38,2.48,3.867,3.866,0,0,Excel导入缓存,0.858,0.847,0,0,Excel导入缓存,2.48,2.38,0,0,Excel导入缓存
2022-06-13,3.94,3.873,0.818,0.792,2.458,2.584,3.94,3.873,0,0,Excel导入缓存,0.818,0.792,0,0,Excel导入缓存,2.584,2.458,0,0,Excel导入缓存
2022-06-20,3.868,3.828,0.793,0.824,2.59,2.738,3.868,3.828,0,0,Excel导入缓存,0.824,0.793,0,0,Excel导入缓存,2.738,2.59,0,0,Excel导入缓存
2022-06-27,3.842,3.784,0.84,0.799,2.751,2.699,3.842,3.784,0,0,Excel导入缓存,0.84,0.799,0,0,Excel导入缓存,2.751,2.699,0,0,Excel导入缓存
2022-07-04,3.794,3.669,0.8,0.835,2.682,2.731,3.794,3.669,0,0,Excel导入缓存,0.835,0.8,0,0,Excel导入缓存,2.731,2.682,0,0,Excel导入缓存
2022-07-11,3.665,3.621,0.832,0.82,2.729,2.68,3.665,3.621,0,0,Excel导入缓存,0.832,0.82,0,0,Excel导入缓存,2.729,2.68,0,0,Excel导入缓存
2022-07-18,3.636,3.65,0.834,0.866,2.685,2.651,3.65,3.636,0,0,Excel导入缓存,0.866,0.834,0,0,Excel导入缓存,2.685,2.651,0,0,Excel导入缓存
2022-07-25,3.656,3.749,0.858,0.888,2.647,2.594,3.749,3.656,0,0,Excel导入缓存,0.888,0.858,0,0,Excel导入缓存,2.647,2.594,0,0,Excel导入缓存
2022-08-01,3.747,3.789,0.888,0.916,2.58,2.606,3.789,3.747,0,0,Excel导入缓存,0.916,0.888,0,0,Excel导入缓存,2.606,2.58,0,0,Excel导入缓存
2022-08-08,3.761,3.795,0.907,0.913,2.588,2.613,3.795,3.761,0,0,Excel导入缓存,0.913,0.907,0,0,Excel导入缓存,2.613,2.588,0,0,Excel导入缓存
2022-08-15,3.806,3.761,0.929,0.927,2.606,2.653,3.806,3.761,0,0,Excel导入缓存,0.929,0.927,0,0,Excel导入缓存,2.653,2.606,0,0,Excel导入缓存
2022-08-22,3.753,3.798,0.915,0.915,2.65,2.566,3.798,3.753,0,0,Excel导入缓存,0.915,0.915,0,0,Excel导入缓存,2.65,2.566,0,0,Excel导入缓存
2022-08-29,3.755,3.727,0.872,0.863,2.541,2.461,3.755,3.727,0,0,Excel导入缓存,0.872,0.863,0,0,Excel导入缓存,2.541,2.461,0,0,Excel导入缓存
2022-09-05,3.75,3.786,0.853,0.872,2.454,2.476,3.786,3.75,0,0,Excel导入缓存,0.872,0.853,0,0,Excel导入缓存,2.476,2.454,0,0,Excel导入缓存
2022-09-13,3.782,3.729,0.894,0.841,2.485,2.297,3.782,3.729,0,0,Excel导入缓存,0.894,0.841,0,0,Excel导入缓存,2.485,2.297,0,0,Excel导入缓存
2022-09-19,3.738,3.772,0.842,0.829,2.292,2.239,3.772,3.738,0,0,Excel导入缓存,0.842,0.829,0,0,Excel导入缓存,2.292,2.239,0,0,Excel导入缓存
2022-09-26,3.738,3.784,0.818,0.813,2.226,2.221,3.784,3.738,0,0,Excel导入缓存,0.818,0.813,0,0,Excel导入缓存,2.226,2.221,0,0,Excel导入缓存
2022-10-10,3.833,3.814,0.799,0.812,2.219,2.365,3.833,3.814,0,0,Excel导入缓存,0.812,0.799,0,0,Excel导入缓存,2.365,2.219,0,0,Excel导入缓存
2022-10-17,3.8,3.772,0.791,0.811,2.349,2.321,3.8,3.772,0,0,Excel导入缓存,0.811,0.791,0,0,Excel导入缓存,2.349,2.321,0,0,Excel导入缓存
2022-10-24,3.815,3.821,0.836,0.812,2.323,2.187,3.821,3.815,0,0,Excel导入缓存,0.836,0.812,0,0,Excel导入缓存,2.323,2.187,0,0,Excel导入缓存
2022-10-31,3.807,3.804,0.845,0.813,2.166,2.383,3.807,3.804,0,0,Excel导入缓存,0.845,0.813,0,0,Excel导入缓存,2.383,2.166,0,0,Excel导入缓存
2022-11-07,3.834,3.951,0.803,0.853,2.372,2.33,3.951,3.834,0,0,Excel导入缓存,0.853,0.803,0,0,Excel导入缓存,2.372,2.33,0,0,Excel导入缓存
2022-11-14,3.948,3.952,0.856,0.853,2.333,2.315,3.952,3.948,0,0,Excel导入缓存,0.856,0.853,0,0,Excel导入缓存,2.333,2.315,0,0,Excel导入缓存
2022-11-21,3.929,3.959,0.85,0.866,2.298,2.242,3.959,3.929,0,0,Excel导入缓存,0.866,0.85,0,0,Excel导入缓存,2.298,2.242,0,0,Excel导入缓存
2022-11-28,3.974,3.979,0.858,0.863,2.203,2.316,3.979,3.974,0,0,Excel导入缓存,0.863,0.858,0,0,Excel导入缓存,2.316,2.203,0,0,Excel导入缓存
2022-12-05,3.968,3.924,0.857,0.833,2.327,2.348,3.968,3.924,0,0,Excel导入缓存,0.857,0.833,0,0,Excel导入缓存,2.348,2.327,0,0,Excel导入缓存
2022-12-12,3.933,3.915,0.825,0.815,2.342,2.298,3.933,3.915,0,0,Excel导入缓存,0.825,0.815,0,0,Excel导入缓存,2.342,2.298,0,0,Excel导入缓存
2022-12-19,3.933,3.948,0.814,0.802,2.304,2.222,3.948,3.933,0,0,Excel导入缓存,0.814,0.802,0,0,Excel导入缓存,2.304,2.222,0,0,Excel导入缓存
2022-12-26,3.95,3.985,0.802,0.799,2.224,2.279,3.985,3.95,0,0,Excel导入缓存,0.802,0.799,0,0,Excel导入缓存,2.279,2.224,0,0,Excel导入缓存
2023-01-03,3.983,3.972,0.797,0.799,2.267,2.35,3.983,3.972,0,0,Excel导入缓存,0.799,0.797,0,0,Excel导入缓存,2.35,2.267,0,0,Excel导入缓存
2023-01-09,4.016,4.027,0.805,0.815,2.361,2.417,4.027,4.016,0,0,Excel导入缓存,0.815,0.805,0,0,Excel导入缓存,2.417,2.361,0,0,Excel导入缓存
2023-01-16,4.058,4.101,0.817,0.815,2.421,2.507,4.101,4.058,0,0,Excel导入缓存,0.817,0.815,0,0,Excel导入缓存,2.507,2.421,0,0,Excel导入缓存
2023-01-30,4.09,4.071,0.843,0.87,2.577,2.5,4.09,4.071,0,0,Excel导入缓存,0.87,0.843,0,0,Excel导入缓存,2.577,2.5,0,0,Excel导入缓存
2023-02-06,4.021,3.993,0.87,0.86,2.486,2.465,4.021,3.993,0,0,Excel导入缓存,0.87,0.86,0,0,Excel导入缓存,2.486,2.465,0,0,Excel导入缓存
2023-02-13,4.03,3.992,0.856,0.865,2.463,2.378,4.03,3.992,0,0,Excel导入缓存,0.865,0.856,0,0,Excel导入缓存,2.463,2.378,0,0,Excel导入缓存
2023-02-20,4.008,4.021,0.863,0.86,2.372,2.357,4.021,4.008,0,0,Excel导入缓存,0.863,0.86,0,0,Excel导入缓存,2.372,2.357,0,0,Excel导入缓存
2023-02-27,4.02,4.044,0.853,0.849,2.347,2.352,4.044,4.02,0,0,Excel导入缓存,0.853,0.849,0,0,Excel导入缓存,2.352,2.347,0,0,Excel导入缓存
2023-03-06,4.063,4.061,0.865,0.848,2.356,2.3,4.063,4.061,0,0,Excel导入缓存,0.865,0.848,0,0,Excel导入缓存,2.356,2.3,0,0,Excel导入缓存
2023-03-13,4.106,4.198,0.844,0.884,2.295,2.228,4.198,4.106,0,0,Excel导入缓存,0.884,0.844,0,0,Excel导入缓存,2.295,2.228,0,0,Excel导入缓存
2023-03-20,4.269,4.275,0.881,0.891,2.229,2.297,4.275,4.269,0,0,Excel导入缓存,0.891,0.881,0,0,Excel导入缓存,2.297,2.229,0,0,Excel导入缓存
2023-03-27,4.267,4.281,0.897,0.908,2.293,2.327,4.281,4.267,0,0,Excel导入缓存,0.908,0.897,0,0,Excel导入缓存,2.327,2.293,0,0,Excel导入缓存
2023-04-03,4.27,4.328,0.919,0.914,2.327,2.369,4.328,4.27,0,0,Excel导入缓存,0.919,0.914,0,0,Excel导入缓存,2.369,2.327,0,0,Excel导入缓存
2023-04-10,4.301,4.366,0.914,0.91,2.379,2.355,4.366,4.301,0,0,Excel导入缓存,0.914,0.91,0,0,Excel导入缓存,2.379,2.355,0,0,Excel导入缓存
2023-04-17,4.297,4.288,0.915,0.908,2.354,2.269,4.297,4.288,0,0,Excel导入缓存,0.915,0.908,0,0,Excel导入缓存,2.354,2.269,0,0,Excel导入缓存
2023-04-24,4.29,4.298,0.908,0.923,2.267,2.255,4.298,4.29,0,0,Excel导入缓存,0.923,0.908,0,0,Excel导入缓存,2.267,2.255,0,0,Excel导入缓存
2023-05-04,4.41,4.415,0.916,0.916,2.253,2.202,4.415,4.41,0,0,Excel导入缓存,0.916,0.916,0,0,Excel导入缓存,2.253,2.202,0,0,Excel导入缓存
2023-05-08,4.358,4.365,0.93,0.946,2.21,2.185,4.365,4.358,0,0,Excel导入缓存,0.946,0.93,0,0,Excel导入缓存,2.21,2.185,0,0,Excel导入缓存
2023-05-15,4.382,4.33,0.943,0.99,2.192,2.215,4.382,4.33,0,0,Excel导入缓存,0.99,0.943,0,0,Excel导入缓存,2.215,2.192,0,0,Excel导入缓存
2023-05-22,4.351,4.31,0.985,0.996,2.216,2.167,4.351,4.31,0,0,Excel导入缓存,0.996,0.985,0,0,Excel导入缓存,2.216,2.167,0,0,Excel导入缓存
2023-05-29,4.31,4.375,1.029,1.043,2.171,2.175,4.375,4.31,0,0,Excel导入缓存,1.043,1.029,0,0,Excel导入缓存,2.175,2.171,0,0,Excel导入缓存
2023-06-05,4.33,4.375,1.048,1.047,2.173,2.086,4.375,4.33,0,0,Excel导入缓存,1.048,1.047,0,0,Excel导入缓存,2.173,2.086,0,0,Excel导入缓存
2023-06-12,4.368,4.359,1.055,1.1,2.08,2.208,4.368,4.359,0,0,Excel导入缓存,1.1,1.055,0,0,Excel导入缓存,2.208,2.08,0,0,Excel导入缓存
2023-06-19,4.365,4.356,1.097,1.1,2.211,2.156,4.365,4.356,0,0,Excel导入缓存,1.1,1.097,0,0,Excel导入缓存,2.211,2.156,0,0,Excel导入缓存
2023-06-26,4.353,4.349,1.091,1.1,2.14,2.164,4.353,4.349,0,0,Excel导入缓存,1.1,1.091,0,0,Excel导入缓存,2.164,2.14,0,0,Excel导入缓存
2023-07-03,4.364,4.359,1.116,1.106,2.168,2.118,4.364,4.359,0,0,Excel导入缓存,1.116,1.106,0,0,Excel导入缓存,2.168,2.118,0,0,Excel导入缓存
2023-07-10,4.367,4.388,1.101,1.126,2.127,2.169,4.388,4.367,0,0,Excel导入缓存,1.126,1.101,0,0,Excel导入缓存,2.169,2.127,0,0,Excel导入缓存
2023-07-17,4.394,4.453,1.126,1.128,2.163,2.11,4.453,4.394,0,0,Excel导入缓存,1.128,1.126,0,0,Excel导入缓存,2.163,2.11,0,0,Excel导入缓存
2023-07-24,4.45,4.404,1.124,1.134,2.1,2.163,4.45,4.404,0,0,Excel导入缓存,1.134,1.124,0,0,Excel导入缓存,2.163,2.1,0,0,Excel导入缓存
2023-07-31,4.408,4.401,1.146,1.128,2.172,2.204,4.408,4.401,0,0,Excel导入缓存,1.146,1.128,0,0,Excel导入缓存,2.204,2.172,0,0,Excel导入缓存
2023-08-07,4.416,4.412,1.121,1.124,2.198,2.175,4.416,4.412,0,0,Excel导入缓存,1.124,1.121,0,0,Excel导入缓存,2.198,2.175,0,0,Excel导入缓存
2023-08-14,4.41,4.42,1.104,1.083,2.112,2.065,4.42,4.41,0,0,Excel导入缓存,1.104,1.083,0,0,Excel导入缓存,2.112,2.065,0,0,Excel导入缓存
2023-08-21,4.42,4.45,1.084,1.091,2.061,1.991,4.45,4.42,0,0,Excel导入缓存,1.091,1.084,0,0,Excel导入缓存,2.061,1.991,0,0,Excel导入缓存
2023-08-28,4.44,4.49,1.102,1.139,2.136,2.049,4.49,4.44,0,0,Excel导入缓存,1.139,1.102,0,0,Excel导入缓存,2.136,2.049,0,0,Excel导入缓存
2023-09-04,4.49,4.54,1.14,1.141,2.058,1.998,4.54,4.49,0,0,Excel导入缓存,1.141,1.14,0,0,Excel导入缓存,2.058,1.998,0,0,Excel导入缓存
2023-09-11,4.53,4.55,1.136,1.142,2.0,1.954,4.55,4.53,0,0,Excel导入缓存,1.142,1.136,0,0,Excel导入缓存,2.0,1.954,0,0,Excel导入缓存
2023-09-18,4.55,4.56,1.124,1.092,1.951,1.964,4.56,4.55,0,0,Excel导入缓存,1.124,1.092,0,0,Excel导入缓存,1.964,1.951,0,0,Excel导入缓存
2023-09-25,4.55,4.33,1.089,1.069,1.955,1.9533,4.55,4.33,0,0,Excel导入缓存,1.089,1.069,0,0,Excel导入缓存,1.955,1.9533,0,0,Excel导入缓存
2023-10-02,4.44,4.44,1.08,1.08,1.953,1.953,4.44,4.44,0,0,Excel导入缓存,1.08,1.08,0,0,Excel导入缓存,1.953,1.953,0,0,Excel导入缓存
2023-10-09,4.4,4.41,1.099,1.122,1.95,1.945,4.41,4.4,0,0,Excel导入缓存,1.122,1.099,0,0,Excel导入缓存,1.95,1.945,0,0,Excel导入缓存
2023-10-16,4.48,4.6,1.112,1.086,1.945,1.85,4.6,4.48,0,0,Excel导入缓存,1.112,1.086,0,0,Excel导入缓存,1.945,1.85,0,0,Excel导入缓存
2023-10-23,4.57,4.6,1.076,1.053,1.845,1.881,4.6,4.57,0,0,Excel导入缓存,1.076,1.053,0,0,Excel导入缓存,1.881,1.845,0,0,Excel导入缓存
2023-10-30,4.64,4.61,1.053,1.099,1.874,1.918,4.64,4.61,0,0,Excel导入缓存,1.099,1.053,0,0,Excel导入缓存,1.918,1.874,0,0,Excel导入缓存
2023-11-06,4.61,4.55,1.11,1.116,1.93,1.955,4.61,4.55,0,0,Excel导入缓存,1.116,1.11,0,0,Excel导入缓存,1.955,1.93,0,0,Excel导入缓存
2023-11-13,4.52,4.57,1.14,1.161,1.965,1.934,4.57,4.52,0,0,Excel导入缓存,1.161,1.14,0,0,Excel导入缓存,1.965,1.934,0,0,Excel导入缓存
2023-11-20,4.55,4.5,1.154,1.157,1.934,1.888,4.55,4.5,0,0,Excel导入缓存,1.157,1.154,0,0,Excel导入缓存,1.934,1.888,0,0,Excel导入缓存
2023-11-27,4.53,4.59,1.151,1.148,1.883,1.881,4.59,4.53,0,0,Excel导入缓存,1.151,1.148,0,0,Excel导入缓存,1.883,1.881,0,0,Excel导入缓存
2023-12-04,4.67,4.59,1.148,1.157,1.878,1.843,4.67,4.59,0,0,Excel导入缓存,1.157,1.148,0,0,Excel导入缓存,1.878,1.843,0,0,Excel导入缓存
2023-12-11,4.55,4.59,1.164,1.193,1.836,1.802,4.59,4.55,0,0,Excel导入缓存,1.193,1.164,0,0,Excel导入缓存,1.836,1.802,0,0,Excel导入缓存
2023-12-18,4.57,4.63,1.198,1.206,1.792,1.78,4.63,4.57,0,0,Excel导入缓存,1.206,1.198,0,0,Excel导入缓存,1.792,1.78,0,0,Excel导入缓存
2023-12-25,4.63,4.64,1.21,1.204,1.777,1.8424,4.64,4.63,0,0,Excel导入缓存,1.21,1.204,0,0,Excel导入缓存,1.8424,1.777,0,0,Excel导入缓存
2024-01-01,4.65,4.66,1.213,1.176,1.842,1.728,4.66,4.65,0,0,Excel导入缓存,1.213,1.176,0,0,Excel导入缓存,1.842,1.728,0,0,Excel导入缓存
2024-01-08,4.66,4.65,1.18,1.219,1.724,1.714,4.66,4.65,0,0,Excel导入缓存,1.219,1.18,0,0,Excel导入缓存,1.724,1.714,0,0,Excel导入缓存
2024-01-15,4.65,4.64,1.219,1.242,1.702,1.669,4.65,4.64,0,0,Excel导入缓存,1.242,1.219,0,0,Excel导入缓存,1.702,1.669,0,0,Excel导入缓存
2024-01-22,4.65,4.63,1.269,1.261,1.663,1.637,4.65,4.63,0,0,Excel导入缓存,1.269,1.261,0,0,Excel导入缓存,1.663,1.637,0,0,Excel导入缓存
2024-01-29,4.64,4.68,1.261,1.283,1.638,1.508,4.68,4.64,0,0,Excel导入缓存,1.283,1.261,0,0,Excel导入缓存,1.638,1.508,0,0,Excel导入缓存
2024-02-05,4.66,4.66,1.295,1.308,1.491,1.681,4.66,4.66,0,0,Excel导入缓存,1.308,1.295,0,0,Excel导入缓存,1.681,1.491,0,0,Excel导入缓存
2024-02-12,4.66,4.66,1.308,1.308,1.681,1.681,4.66,4.66,0,0,Excel导入缓存,1.308,1.308,0,0,Excel导入缓存,1.681,1.681,0,0,Excel导入缓存
2024-02-19,4.64,4.63,1.296,1.321,1.704,1.709,4.64,4.63,0,0,Excel导入缓存,1.321,1.296,0,0,Excel导入缓存,1.709,1.704,0,0,Excel导入缓存
2024-02-26,4.65,4.67,1.311,1.321,1.706,1.775,4.67,4.65,0,0,Excel导入缓存,1.321,1.311,0,0,Excel导入缓存,1.775,1.706,0,0,Excel导入缓存
2024-03-04,4.73,4.88,1.337,1.337,1.773,1.756,4.88,4.73,0,0,Excel导入缓存,1.337,1.337,0,0,Excel导入缓存,1.773,1.756,0,0,Excel导入缓存
2024-03-11,4.91,4.9,1.317,1.316,1.76,1.833,4.91,4.9,0,0,Excel导入缓存,1.317,1.316,0,0,Excel导入缓存,1.833,1.76,0,0,Excel导入缓存
2024-03-18,4.88,4.95,1.307,1.338,1.85,1.817,4.95,4.88,0,0,Excel导入缓存,1.338,1.307,0,0,Excel导入缓存,1.85,1.817,0,0,Excel导入缓存
2024-03-25,4.96,5.13,1.34,1.337,1.809,1.768,5.13,4.96,0,0,Excel导入缓存,1.34,1.337,0,0,Excel导入缓存,1.809,1.768,0,0,Excel导入缓存
2024-04-01,5.18,5.23,1.346,1.327,1.78,1.79,5.23,5.18,0,0,Excel导入缓存,1.346,1.327,0,0,Excel导入缓存,1.79,1.78,0,0,Excel导入缓存
2024-04-08,5.29,5.5,1.327,1.341,1.785,1.713,5.5,5.29,0,0,Excel导入缓存,1.341,1.327,0,0,Excel导入缓存,1.785,1.713,0,0,Excel导入缓存
2024-04-15,5.39,5.47,1.323,1.264,1.712,1.705,5.47,5.39,0,0,Excel导入缓存,1.323,1.264,0,0,Excel导入缓存,1.712,1.705,0,0,Excel导入缓存
2024-04-22,5.45,5.33,1.25,1.29,1.695,1.774,5.45,5.33,0,0,Excel导入缓存,1.29,1.25,0,0,Excel导入缓存,1.774,1.695,0,0,Excel导入缓存
2024-04-29,5.3,5.29,1.301,1.299,1.78,1.816,5.3,5.29,0,0,Excel导入缓存,1.301,1.299,0,0,Excel导入缓存,1.816,1.78,0,0,Excel导入缓存
2024-05-06,5.22,5.37,1.301,1.321,1.852,1.84,5.37,5.22,0,0,Excel导入缓存,1.321,1.301,0,0,Excel导入缓存,1.852,1.84,0,0,Excel导入缓存
2024-05-13,5.34,5.42,1.323,1.355,1.819,1.824,5.42,5.34,0,0,Excel导入缓存,1.355,1.323,0,0,Excel导入缓存,1.824,1.819,0,0,Excel导入缓存
2024-05-20,5.52,5.32,1.357,1.358,1.828,1.781,5.52,5.32,0,0,Excel导入缓存,1.358,1.357,0,0,Excel导入缓存,1.828,1.781,0,0,Excel导入缓存
2024-05-27,5.32,5.34,1.371,1.353,1.784,1.772,5.34,5.32,0,0,Excel导入缓存,1.371,1.353,0,0,Excel导入缓存,1.784,1.772,0,0,Excel导入缓存
2024-06-03,5.32,5.4,1.359,1.394,1.769,1.748,5.4,5.32,0,0,Excel导入缓存,1.394,1.359,0,0,Excel导入缓存,1.769,1.748,0,0,Excel导入缓存
2024-06-10,5.4,5.27,1.394,1.435,1.748,1.756,5.4,5.27,0,0,Excel导入缓存,1.435,1.394,0,0,Excel导入缓存,1.756,1.748,0,0,Excel导入缓存
2024-06-17,5.3,5.38,1.439,1.45,1.746,1.723,5.38,5.3,0,0,Excel导入缓存,1.45,1.439,0,0,Excel导入缓存,1.746,1.723,0,0,Excel导入缓存
2024-06-24,5.3,5.31,1.443,1.413,1.711,1.6513,5.31,5.3,0,0,Excel导入缓存,1.443,1.413,0,0,Excel导入缓存,1.711,1.6513,0,0,Excel导入缓存
2024-07-01,5.3,5.38,1.467,1.529,1.648,1.623,5.38,5.3,0,0,Excel导入缓存,1.529,1.467,0,0,Excel导入缓存,1.648,1.623,0,0,Excel导入缓存
2024-07-08,5.43,5.45,1.547,1.492,1.615,1.653,5.45,5.43,0,0,Excel导入缓存,1.547,1.492,0,0,Excel导入缓存,1.653,1.615,0,0,Excel导入缓存
2024-07-15,5.45,5.43,1.505,1.471,1.644,1.692,5.45,5.43,0,0,Excel导入缓存,1.505,1.471,0,0,Excel导入缓存,1.692,1.644,0,0,Excel导入缓存
2024-07-22,5.43,5.35,1.46,1.409,1.693,1.627,5.43,5.35,0,0,Excel导入缓存,1.46,1.409,0,0,Excel导入缓存,1.693,1.627,0,0,Excel导入缓存
2024-07-29,5.39,5.51,1.428,1.396,1.622,1.609,5.51,5.39,0,0,Excel导入缓存,1.428,1.396,0,0,Excel导入缓存,1.622,1.609,0,0,Excel导入缓存
2024-08-05,5.39,5.4,1.33,1.35,1.592,1.566,5.4,5.39,0,0,Excel导入缓存,1.35,1.33,0,0,Excel导入缓存,1.592,1.566,0,0,Excel导入缓存
2024-08-12,5.41,5.45,1.355,1.469,1.566,1.561,5.45,5.41,0,0,Excel导入缓存,1.469,1.355,0,0,Excel导入缓存,1.566,1.561,0,0,Excel导入缓存
2024-08-19,5.5,5.5,1.47,1.457,1.56,1.517,5.5,5.5,0,0,Excel导入缓存,1.47,1.457,0,0,Excel导入缓存,1.56,1.517,0,0,Excel导入缓存
2024-08-26,5.53,5.52,1.47,1.417,1.517,1.552,5.53,5.52,0,0,Excel导入缓存,1.47,1.417,0,0,Excel导入缓存,1.552,1.517,0,0,Excel导入缓存
